ACADEMIC YEAR , SEM, COURSE NAME , COURSE TITLE , DEPT , INSTRUCTOR NAME, REGIST, DETAILS
2017-18 , 2 ,SOC473A ,INDIAN SOCIETY AND CULTURE , HSS ,MUNMUN  JHA,55,Click for details
2017-18 , 2 ,SOC479A ,"POPULATION, ECONOMY AND SOCIETY ", HSS ,A K   SHARMA,71,Click for details
2017-18 , 2 ,SOC481A ,SOCIETY AND SOCIAL PROBLEMS OF INDIA , HSS ,ANINDITA  CHAKRABARTI,54,Click for details
2017-18 , 2 ,SOC720A ,RESEARCH METHODS , HSS ,A K   SHARMA,5,Click for details
2017-18 , 2 ,SOC732A ,SOCIOLOGY OF DEVELOPMENT , HSS ,BINAY  KUMAR  PATTNAIK,6,Click for details
2017-18 , 2 ,SOC746A ,SOCIAL MOVEMENTS : OLD AND NEW , HSS ,MUNMUN  JHA,6,Click for details
2017-18 , 2 ,SOC754A ,SOCIAL CHANGE IN CONTEMPORARY INDIA: A SOCIOLOGICAL PERSPECTIVE , HSS ,ANINDITA  CHAKRABARTI,5,Click for details
2017-18 , 2 ,SOC799 ,PHD THESIS , HSS ,SAYAN CHATTOPADHYAY,19,Click for details
2017-18 , 1 ,TA101A ,ENGINEERING GRAPHICS , AE ,SATHESH MARIAPPAN,441,Click for details
2017-18 , 1 ,TA201A ,MANUFACTURING PROCESSES I , MSE ,S OMAR,428,Click for details
2017-18 , 1 ,TA202A ,MANUFACTURING PROCESSES II , ME ,J RAMKUMAR,404,Click for details
2017-18 , 2 ,TA101A ,ENGINEERING GRAPHICS , AE ,SANJAY  KUMAR,406,Click for details
2017-18 , 2 ,TA201A ,MANUFACTURING PROCESSES I , MSE ,VIVEK VERMA,382,Click for details
2017-18 , 2 ,TA202A ,MANUFACTURING PROCESSES II , ME ,JANAKARAJAN  RAMKUMAR,440,Click for details
2017-18 , 1 ,VLM601 ,PRODUCT DESIGN AND NEW PRODUCT MANAGEMENT , IME ,S BHATTACHARYYA,40,Click for details
2017-18 , 1 ,VLM602 ,SUPPLY CHAIN MANAGEMENT , IME ,DEEPU PHILIP,40,Click for details
2017-18 , 1 ,VLM603 ,ADVANCE MATERIALS , IME ,ANISH UPADHYAY,40,Click for details
2017-18 , 1 ,VLM604 ,AUTOMATION &amp; ROBOTICS IN MANUFACTURING , IME ,ASHISH DUTTA,40,Click for details
2017-18 , 1 ,VLM605 ,COMPUTER INTEGRATED MANUFACTURING SYSTEMS , IME ,J RAMKUMAR,40,Click for details
2017-18 , 1 ,VLM606 ,DATA ANALYSIS AND DECISION MAKING , IME ,R N SENGUPTA,40,Click for details
